Danish,English
"Antal stk Skind, rå, med uld, af lam, friske eller saltede, tørrede, kalkede, picklede eller på anden måde konserverede (undtagen af astrakan, breitschwanz, caracul eller lignende lam eller af indiske, kinesiske, mongolske eller tibetanske lam og undtagen garvede, pergamentbehandlede eller på anden måde konserveret stand)","p/s Raw skins of lambs, with wool on, fresh or salted, dried, limed, pickled or otherwise preserved (excl. those of Astrakhan, Caracul, Persian, Broadtail or similar lambs, or of Indian, Chinese, Mongolian or Tibetan lambs and tanned, parchment-dressed or further prepared)"
"Antal stk Sættevogne, nye, ikke til jernbaner eller sporveje, til godstransport (undtagen selvlæssende og selvaflæssende, til anvendelse i landbruget, og undtagen sættevogne specielt udformet til transport af radioaktive stoffer ""Euratom"" samt sættevogne med på monteret tank)","p/s Semi-trailers for the transport of goods, new (excl. self-loading or self-unloading semi-trailers for agricultural purposes, tanker semi-trailers, and semi-trailers not designed for running on rails for the transport of highly radioactive materials [Euratom])"
"Antal stk Symaskiner ""skyttemaskiner"" til husholdningsbrug, hvis hoved vejer <= 16 kg uden motor eller <= 17 kg med motor, af værdi ""uden stativ, bord eller møbel"" <= 65 ¿; symaskinehoveder, til skyttemaskiner til husholdningsbrug, der vejer <= 16 kg uden motor eller <= 17 kg med motor","p/s Sewing machines ""lock-stitch only"" of the household type, with heads weighing <= 16 kg without motor or <= 17 kg with motor, having a value ""not incl. frames, tables or furniture"" of <= ¿ 65; heads for these machines, weighing <= 16 kg without motor or <= 17 kg with motor"
"Antal stk Skind af får og lam, i tør tilstand ""crust"", uden hår (undtagen beredt og forgarvede kun, og indiske hår får skind, vegetabilsk forgarvet, også videre behandlet, men naturligvis uegnet umiddelbart anvendeligt til fremstilling af lædervarer)","p/s Skins of sheep or lambs, in the dry state ""crust"", without wool on (excl. further prepared and pre-tanned only, and Indian hair sheep skins, vegetable pre-tanned, whether or not having undergone certain treatments, but obviously unsuitable for immediate use for the manufacture of leather articles)"
"Antal stk Lydgengivere som anvender magnetiske, optiske eller halvlederbaserede medier uden læsesystem, uden indbygget lydoptager (undtagen apparater der aktiveres af mønter, pengesedler, bankkort, spillemønter eller lignende betalingsmidlerpladespillere, pladetallerkener, dikteremaskiner, telefonesvareapparater, kassettespillere samt compact disc-afspillere)","p/s Sound-reproducing apparatus, using magnetic, optical or semiconductor media, without laser reading system, without sound recording device (excl. those operated by coins, banknotes, bank cards, tokens or by other means of payment, turntables, transcribing machines, telephone answering machines, cassette players and CD-players)"
"Antal stk Ovne, varmeapparater, bageovne, brande, vask kedler, gløder og lignende apparater, af jern og stål, til gas eller både til gas og andet brændsel (undtagen kogeapparater, også med ovn, separate ovne, varmeplader med brænder, central varmekedler, gejsere og varmtvandsbeholdere og store kogeapparater)","p/s Stoves, heaters, grates, fires, wash boilers, braziers and similar appliances, of iron or steel, for gas fuel or for both gas and other fuels (excl. cooking appliances, whether or not with oven, separate ovens, plate warmers, central heating boilers, geysers and hot water cylinders and large cooking appliances)"
"Antal stk Ovne, varmeapparater, bageovne, brande, vask kedler, gløder og lignende apparater, af jern og stål, til flydende brændsel (ekskl. kogeinstallation, også med ovn, separate ovne, varmeplader med brænder, centralvarmekedler, gejsere, varmt vand cylindre og store kogeapparater)","p/s Stoves, heaters, grates, fires, wash boilers, braziers and similar appliances, of iron or steel, for liquid fuel (excl. cooking appliances, whether or not with oven, separate ovens, plate warmers, central heating boilers, geysers, hot water cylinders and large cooking appliances)"
"Antal stk Kaminer, vaskekedler med varmelegeme og lignende udstyr til husholdningsbrug, af jern og stål, til fast brændsel (undtagen til gas og flydende brændsel og apparater til madlavning, varmeplader med brænder, centralvarmekedler, akkumulerende vandvarmere samt apparater til storkøkkener)","p/s Stoves, heaters, grates, fires, wash boilers, braziers and similar domestic appliances, of iron or steel, for solid fuel or other non-electricsource of energy (excl. liquid or gaseous fuel, and cooking appliances, whether or not with oven, separate ovens, plate warmers, central heating boilers, hot water cylinders and large cooking appliances)"
"Antal stk Pelsskind, garvede eller beredte, hele, samt stykker eller afklip deraf, sammensatte, uden tilføjelse af andre materialer, af sæl af enhver art (undtagen skind af grønlandssælunger ""whitecoats"" eller klapmydsunger ""blue-backs"", rykkede pelsskind samt beklædningsgenstande og tilbehør dertil og andre varer af pelsskind)","p/s Tanned or dressed whole furskins of seal, and pieces or cuttings thereof, assembled, without the addition of other materials (excl. of whitecoat pups of harp seal or blueback pups of hooded seal, and 'dropped' furskins, clothing, clothing accessories and other furskin articles)"
"Antal stk Pelsskind, garvede eller beredte, hele, samt stykker eller afklip deraf, sammensatte, uden tilføjelse af andre materialer, af grønlandssælunger ""whitecoats"" eller klapmydsunger ""blue-backs"" (undtagen rykkede pelsskind samt beklædningsgenstande og tilbehør dertil og andre varer af pelsskind)","p/s Tanned or dressed whole furskins of whitecoat pups of harp seal or blueback pups of hooded seal, and pieces or cuttings thereof, assembled, without the addition of other materials (excl. 'dropped' furskins, clothing, clothing accessories and other furskin articles)"
"Antal stk Påhængsvogne og sættevogne, brugte, ikke til jernbaner eller sporveje, til godstransport (undtagen selvlæssende og selvaflæssende, til anvendelse i landbruget, og undtagen påhængsvogne specielt udformet til transport af højradioaktive stoffer ""Euratom "" samt påhængsvogne med påmonteret tank)","p/s Trailers and semi-trailers for the transport of goods, used (excl. self-loading or self-unloading trailers and semi-trailers for agricultural purposes, tanker trailers and semi-trailers, and trailers and semi-trailers not designed for running on rails for the transport of highly radioactive materials [Euratom])"
"Antal stk Videotunere (undtagen i form af sammensatte elektroniske komponenter til indbygning i automatiske databehandlingsmaskiner og undtagen apparater med mikroprocessorer, som via indbygget modem giver adgang til Internettet, og som gør det muligt at udveksle informationer interaktivt og modtage fjernsynssignaler ""set-top bokse med kommunikationsfunktion"")","p/s Video tuners (excl. electronic assemblies for incorporation into automatic data-processing machines and apparatus with a microprocessor-based device incorporating a modem for gaining access to the Internet and having a function of interactive information exchange capable of receiving television signals ""set-top boxes with communication function"")"
"Antal stk Apparater med mikroprocessorer, som via indbygget modem giver adgang til Internettet, og som gør det muligt at udveksle informationer interaktivt og modtage fjernsynssignaler ""set-top bokse med kommunikationsfunktion""","p/s Video tuners with a microprocessor-based device incorporating a modem for gaining access to the Internet, and having a function of interactive information exchange, capable of receiving television signals (set-top boxes with a communication function)"
"Antal stk Rå Huder og skind af hornkvæg ""inkl. Buffalo"" eller dyr af hestefamilien, hele, også afhårede, udelt, med en vægt pr skind <= 16 kg, kalkede, picklede eller på anden måde konserverede (undtagen friske eller vådsaltede, kun tørret eller tørsaltede, garvede, pergamentbehandlede eller på anden måde beredte)","p/s Whole raw hides and skins of bovine ""incl. buffalo"" or equine animals, whether or not dehaired, unsplit, of a weight per skin <= 16 kg, limed, pickled or otherwise preserved (excl. fresh or wet-salted, simply dried or dry-salted, tanned, parchment-dressed or further prepared)"
"Antal stk Vinduer, glasdøre og rammer dertil, af tropisk træ ""okoumé, obeche, sapelli, sipo, afrikansk mahogni, makoré, iroko, tiama, mansonia, ilomba, dibétou, limba, azobé, mørkerød meranti, lyserød meranti, meranti bakau, hvid lauan, hvid meranti, hvid seraya, gul meranti, alan, keruing, ramin, kapur, teak, jongkong, merbau, jelutong, kempas, virola, mahogni ""Swietenia-arter"", imbuia, balsa, rio-palisander, para-palisander og rosenpalisander""","p/s Windows and French windows and their frames, of okoumé, obeche, sapelli, sipo, acajou d'Afrique, makoré, iroko, tiama, mansonia, ilomba, dibétou, limba, azobé, dark red meranti, light red meranti, meranti bakau, white lauan, white meranti, white seraya, yellow meranti, alan, keruing, ramin, kapur, teak, jongkong, merbau, jelutong, kempas, virola, mahogany ""Swietenia spp."", imbuia, balsa, palissandre de Rio, palissandre de Para and palissandre de rose"
"Antal stk Vinduer og glasdøre samt rammer dertil, af træ (undtagen af tropisk træ ""okoumé, obeche, sapelli, sipo, afrikansk mahogni, makoré, iroko, tiama, mansonia, ilomba, dibétou, limba, azobé, mørkerød meranti, lyserød meranti, meranti bakau, hvid lauan, hvid meranti, hvid seraya, gul meranti, alan, keruing, ramin, kapur, teak, jongkong, merbau, jelutong, kempas, virola, mahogni ""Swietenia-arter"", imbuia, balsa, rio-palisander, para-palisander, rosenpalisander"" og nåletræ)","p/s Windows and French windows and their frames, of wood (excl. okoumé, obeche, sapelli, sipo, acajou d'Afrique, makoré, iroko, tiama, mansonia, ilomba, dibétou, limba, azobé, dark red meranti, light red meranti, meranti bakau, white lauan, white meranti, white seraya, yellow meranti, alan, keruing, ramin, kapur, teak, jongkong, merbau, jelutong, kempas, virola, mahogany ""Swietenia spp."", imbuia, balsa, palissandre de Rio, palissandre de Para and palissandre de rose, and coniferous wood)"
